,Zone0_P_htg,Zone0_P_clg,Zone0_P_cp,Zone0_mass_flow_rate,Zone1_P_htg,Zone1_P_clg,Zone1_P_cp,Zone1_mass_flow_rate,Zone2_P_htg,Zone2_P_clg,Zone2_P_cp,Zone2_mass_flow_rate,Zone3_P_htg,Zone3_P_clg,Zone3_P_cp,Zone3_mass_flow_rate,Zone4_P_htg,Zone4_P_clg,Zone4_P_cp,Zone4_mass_flow_rate,Zone5_P_htg,Zone5_P_clg,Zone5_P_cp,Zone5_mass_flow_rate,central_loop_P_cp,central_loop_mass_flow_rate,GHE0_P_cp,GHE0_mass_flow_rate,GHE1_P_cp,GHE1_mass_flow_rate,GHE2_P_cp,GHE2_mass_flow_rate
483,254.882556546247,38451.775988109635,2015.5613354343213,7.476454321221677,3846.299882379079,-0.0,156.21769180064607,0.5331110808044636,541.9272633663776,3796.3859110367853,179.92956121090464,1.0233843314006934,177.71901723253498,-0.0,7.2133822850856335,0.02461650778431147,182.81205976836276,893.2252946074008,28.153134469943158,0.25283119129442805,1557.4819154484892,-0.0,63.553205493200345,0.21688272101923406,276.99490002641454,14.290920230287213,35.06354096713676,7.145460115143607,18.70055518247294,3.8109120614099234,16.36298578466382,3.334548053733683
484,255.64954023863626,100192.94366845956,5339.076168674199,19.804586638398842,3847.7239049620794,-0.0,156.37604336499433,0.5336514739740447,541.6777069283703,3757.798394566993,179.33162349364886,1.0199834444820854,178.70347810966067,-0.0,7.312666829513256,0.024955327864014946,183.02466239899925,863.1332218020096,27.932576854320796,0.2508504582159712,1565.867209866225,-0.0,64.30404125231377,0.21944503555885994,3342.922630421308,32.78020856774072,184.48404308099086,16.39010428387036,98.39148964319507,8.741388951397525,86.09255343779573,7.648715332472835
485,254.93117599006408,103466.95392647582,5406.418286802776,20.054383189479303,3831.0878696097407,-0.0,154.2316152438712,0.5263333630726345,542.8992069000467,3895.3824616536726,181.50074256812255,1.03232073057793,177.93312829751616,-0.0,7.237132903653977,0.02469755953836569,182.82680788245563,5179.94247449045,141.32584557949082,1.2691866313039775,1558.786235511601,-0.0,63.67861670673878,0.21731070140240213,3960.654220251714,34.686348263061916,206.56300807810962,17.343174131530958,110.16693764165845,9.249692870149843,96.39607043645115,8.093481261381115
486,254.50904118109102,106770.05409984464,5475.252120948175,20.30971306096234,3824.8412760784827,-0.0,153.0988039943768,0.522467512651953,544.419488165988,4000.5884245322845,183.22911469488614,1.0421511827918732,177.4203308315664,-0.0,7.177107749468256,0.0244927167036358,182.8181081378208,910.7674836839484,28.290254101635366,0.25406260372801004,1552.8123071319396,-0.0,63.06560232017356,0.21521871835999803,3584.6981314537575,33.55215869279672,193.27528330313442,16.77607934639836,103.08015109500505,8.947242318079127,90.19513220812944,7.828837028319236
487,254.53512144244527,39459.25813921695,2036.439076146035,7.55389749896938,3824.7673889555235,-0.0,153.0828974522812,0.5224132297231073,544.4522296370197,4002.543984535589,183.26181489217865,1.0423371715161145,177.41016403580645,-0.0,7.175791674333306,0.02448822544384617,182.81959560283227,911.2692912892142,28.294266947667882,0.2540986413722008,1553.429857457563,-0.0,63.134289373236946,0.21545312093421237,284.5112800419361,14.419031831938291,35.69501618312233,7.2095159159691455,19.037341964331908,3.8450751551835443,16.65767421879042,3.3644407607856013
488,162.87585466323196,44665.40583251334,2382.7516291755014,8.838497445431706,6874.907454790333,-0.0,279.4303541205085,0.9535886516929205,4625.337756713021,6991.448701543429,478.34101546967435,2.7206574450774226,470.18537623292286,-0.0,19.23967014170104,0.06565761678678951,35.82702385951828,2372.054858173479,64.6179683446332,0.5803061798692939,2801.5015895697657,-0.0,115.04314475518888,0.3925981400227644,797.0918548051964,20.326958218321344,70.93820107349376,10.163479109160672,37.83370723919667,5.420522191552358,33.10449383429709,4.742956917608314
489,162.75902104010896,44984.543893399794,2389.2743879572417,8.862692743894067,6878.525288286924,-0.0,279.8219935124887,0.9549251667645334,4625.775742645066,7008.002458646372,478.4141716964417,2.7210735353280415,168.0330302016022,-0.0,6.876983249282189,0.023468506866543382,35.82200159540233,2378.108618773392,64.67747776727502,0.5808406083975218,2799.2275308868834,-0.0,114.85237488661996,0.3919471156116017,794.2088252465652,20.302421515293464,70.76704521040867,10.151210757646732,37.74242411221797,5.413979070744924,33.02462109819071,4.737231686901808
490,162.75688530378272,44990.63764506133,2389.3991078387635,8.863155375559376,6878.352112043278,-0.0,279.8034856563849,0.9548620065484457,109.84277520717643,7008.132983751948,297.97795184926093,1.6948074845131267,168.03243916970612,-0.0,6.876929918793612,0.023468324870035317,35.82161460231223,2378.5922011900316,64.68223928230044,0.5808833695159163,2799.1276800641085,-0.0,114.84390920372294,0.3919182254820207,626.9640151487612,18.763642179733385,60.4462922857499,9.381821089866692,32.23802255239995,5.003637914595569,28.208269733349955,4.378183175271123
491,162.70681399690142,45136.5102448785,2392.3865983172936,8.874237070621264,6871.5032353027045,-0.0,279.05161735280313,0.9522961683304764,109.84864357851927,7016.937156700491,298.13797826942005,1.6957176658635331,167.8067804689645,-0.0,6.856119554946632,0.023397307077911267,35.81301665362972,2390.1027687390842,64.79591783212165,0.5819042676758212,1400.399668749315,-0.0,57.40193764228491,0.19589080253343222,599.461335372515,18.485164923153658,58.665400696566564,9.242582461576829,31.2882137048355,4.929377312840975,27.37718699173107,4.313205148735854
492,162.66344738967828,45267.86631486675,2395.0799902294657,8.884227846514058,3530.825299687246,-0.0,143.27563443785348,0.4889448016270934,109.85791916351614,7030.2013201802365,298.37937871913704,1.6970906778142703,167.75761606301228,-0.0,6.851458028341182,0.02338139907505842,35.81027765032417,2394.1397135567645,64.83594207217034,0.5822637081602534,1399.9949697723853,-0.0,57.36667140272818,0.19577045238058274,535.9217560572555,17.807518328356974,54.443016759715,8.903759164178487,29.036275605181327,4.748671554228526,25.40674115453367,4.155087609949961
